_time;_value;_field;_time;_value;_field
2022-03-03T19:10:18Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:10:18.2Z;1.17;Accelerazione_Media_DX;;;
2022-03-03T19:10:18.4Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:10:18.6Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:10:24.3Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:10:24.6Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:10:24.8Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:10:35.8Z;1.42;Accelerazione_Media_DX;;;
2022-03-03T19:10:41.8Z;1.2;Accelerazione_Media_DX;;;
2022-03-03T19:10:42.1Z;1.65;Accelerazione_Media_DX;;;
2022-03-03T19:10:42.3Z;1.96;Accelerazione_Media_DX;;;
2022-03-03T19:10:42.5Z;3.24;Accelerazione_Media_DX;;;
2022-03-03T19:10:45.3Z;3;Accelerazione_Media_DX;;;
2022-03-03T19:10:45.5Z;2.46;Accelerazione_Media_DX;;;
2022-03-03T19:10:45.8Z;5.11;Accelerazione_Media_DX;;;
2022-03-03T19:10:46Z;2.11;Accelerazione_Media_DX;;;
2022-03-03T19:10:46.3Z;0.86;Accelerazione_Media_DX;;;
2022-03-03T19:10:46.5Z;0.71;Accelerazione_Media_DX;;;
2022-03-03T19:10:46.8Z;-2.67;Accelerazione_Media_DX;;;
2022-03-03T19:10:47Z;2.28;Accelerazione_Media_DX;;;
2022-03-03T19:10:47.2Z;1.48;Accelerazione_Media_DX;;;
2022-03-03T19:10:47.5Z;0.97;Accelerazione_Media_DX;;;
2022-03-03T19:10:47.7Z;1.28;Accelerazione_Media_DX;;;
2022-03-03T19:10:47.9Z;1.01;Accelerazione_Media_DX;;;
2022-03-03T19:10:51Z;1.01;Accelerazione_Media_DX;;;
2022-03-03T19:10:51.2Z;1.04;Accelerazione_Media_DX;;;
2022-03-03T19:10:51.5Z;1.12;Accelerazione_Media_DX;;;
2022-03-03T19:10:52.9Z;1.12;Accelerazione_Media_DX;;;
2022-03-03T19:10:53.1Z;5.44;Accelerazione_Media_DX;;;
2022-03-03T19:10:53.7Z;0.8;Accelerazione_Media_DX;;;
2022-03-03T19:10:53.9Z;0.64;Accelerazione_Media_DX;;;
2022-03-03T19:10:54.2Z;-0.72;Accelerazione_Media_DX;;;
2022-03-03T19:10:54.4Z;1.97;Accelerazione_Media_DX;;;
2022-03-03T19:10:54.6Z;2.06;Accelerazione_Media_DX;;;
2022-03-03T19:10:54.9Z;1.3;Accelerazione_Media_DX;;;
2022-03-03T19:10:55.1Z;0.96;Accelerazione_Media_DX;;;
2022-03-03T19:10:55.3Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:10:55.6Z;1.2;Accelerazione_Media_DX;;;
2022-03-03T19:10:55.8Z;1.04;Accelerazione_Media_DX;;;
2022-03-03T19:10:56.1Z;0.99;Accelerazione_Media_DX;;;
2022-03-03T19:10:56.3Z;0.99;Accelerazione_Media_DX;;;
2022-03-03T19:10:56.5Z;1.17;Accelerazione_Media_DX;;;
2022-03-03T19:10:56.8Z;-2.93;Accelerazione_Media_DX;;;
2022-03-03T19:10:57Z;1.85;Accelerazione_Media_DX;;;
2022-03-03T19:10:57.6Z;5.69;Accelerazione_Media_DX;;;
2022-03-03T19:10:57.8Z;1.21;Accelerazione_Media_DX;;;
2022-03-03T19:11:01Z;0.59;Accelerazione_Media_DX;;;
2022-03-03T19:11:03.4Z;0.81;Accelerazione_Media_DX;;;
2022-03-03T19:11:03.7Z;0.92;Accelerazione_Media_DX;;;
2022-03-03T19:11:04Z;1.28;Accelerazione_Media_DX;;;
2022-03-03T19:11:04.3Z;1.2;Accelerazione_Media_DX;;;
2022-03-03T19:11:04.5Z;1.04;Accelerazione_Media_DX;;;
2022-03-03T19:11:04.9Z;1.09;Accelerazione_Media_DX;;;
2022-03-03T19:11:05.1Z;-2.44;Accelerazione_Media_DX;;;
2022-03-03T19:11:05.4Z;2.4;Accelerazione_Media_DX;;;
2022-03-03T19:11:06Z;5.3;Accelerazione_Media_DX;;;
2022-03-03T19:11:06.2Z;0.92;Accelerazione_Media_DX;;;
2022-03-03T19:11:06.4Z;1.03;Accelerazione_Media_DX;;;
2022-03-03T19:11:06.7Z;0.54;Accelerazione_Media_DX;;;
2022-03-03T19:11:07Z;0.93;Accelerazione_Media_DX;;;
2022-03-03T19:11:07.2Z;0.93;Accelerazione_Media_DX;;;
2022-03-03T19:11:07.4Z;0.64;Accelerazione_Media_DX;;;
2022-03-03T19:11:07.7Z;1.6;Accelerazione_Media_DX;;;
2022-03-03T19:11:07.9Z;0.73;Accelerazione_Media_DX;;;
2022-03-03T19:11:08.2Z;1.31;Accelerazione_Media_DX;;;
2022-03-03T19:11:08.4Z;1.17;Accelerazione_Media_DX;;;
2022-03-03T19:11:08.6Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:11:08.9Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:11:11.4Z;0.9;Accelerazione_Media_DX;;;
2022-03-03T19:11:13.9Z;1.26;Accelerazione_Media_DX;;;
2022-03-03T19:11:17Z;2.17;Accelerazione_Media_DX;;;
2022-03-03T19:11:17.2Z;1.57;Accelerazione_Media_DX;;;
2022-03-03T19:11:17.5Z;0.53;Accelerazione_Media_DX;;;
2022-03-03T19:11:17.7Z;1.01;Accelerazione_Media_DX;;;
2022-03-03T19:11:17.9Z;0.72;Accelerazione_Media_DX;;;
2022-03-03T19:11:18.2Z;2.9;Accelerazione_Media_DX;;;
2022-03-03T19:11:18.4Z;1.01;Accelerazione_Media_DX;;;
2022-03-03T19:11:21.3Z;0.73;Accelerazione_Media_DX;;;
2022-03-03T19:11:22.7Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:22.9Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:23.2Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:23.4Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:24.7Z;1.12;Accelerazione_Media_DX;;;
2022-03-03T19:11:25Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:11:25.2Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:26.6Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:11:29.5Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:11:29.7Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:11:30Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:11:35.2Z;1.12;Accelerazione_Media_DX;;;
2022-03-03T19:11:35.5Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:11:35.7Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:11:36.2Z;1.12;Accelerazione_Media_DX;;;
2022-03-03T19:11:36.4Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:11:36.6Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:36.9Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:37.2Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:37.3Z;1.12;Accelerazione_Media_DX;;;
2022-03-03T19:11:37.4Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:11:37.6Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:11:37.9Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:11:38.1Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:11:38.3Z;1.12;Accelerazione_Media_DX;;;
2022-03-03T19:11:44Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:47Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:11:47.2Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:50.3Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:11:53.5Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:11:53.7Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:11:54Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:11:54.2Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:11:54.4Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:11:54.7Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:11:54.9Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:55.2Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:55.4Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:11:55.7Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:11:55.9Z;1.13;Accelerazione_Media_DX;;;
