_time;_value;_field;_time;_value;_field;;_time;_value;_field;_time;_value;_field
2022-05-09T17:01:50.5Z;11.89;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.23;Accelerazione_Max_SX;;2022-05-09T17:01:50Z;10.65;Accelerazione_Media_DX;2022-05-09T17:01:39.1Z;10.16;Accelerazione_Media_SX
2022-05-09T17:01:51.1Z;11.08;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.24;Accelerazione_Max_SX;;2022-05-09T17:01:50.8Z;9.47;Accelerazione_Media_DX;2022-05-09T17:01:40Z;10.17;Accelerazione_Media_SX
2022-05-09T17:01:52.1Z;15.08;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.26;Accelerazione_Max_SX;;2022-05-09T17:01:51.6Z;12.74;Accelerazione_Media_DX;2022-05-09T17:01:40.8Z;10.17;Accelerazione_Media_SX
2022-05-09T17:01:52.6Z;11.48;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.26;Accelerazione_Max_SX;;2022-05-09T17:01:52.4Z;10.86;Accelerazione_Media_DX;2022-05-09T17:01:41.3Z;10.17;Accelerazione_Media_SX
2022-05-09T17:01:53.8Z;12.02;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.21;Accelerazione_Max_SX;;2022-05-09T17:01:53.4Z;10.84;Accelerazione_Media_DX;2022-05-09T17:01:42.1Z;9.85;Accelerazione_Media_SX
2022-05-09T17:01:55Z;11.95;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.45;Accelerazione_Max_SX;;2022-05-09T17:01:54.3Z;9.35;Accelerazione_Media_DX;2022-05-09T17:01:43.1Z;10.13;Accelerazione_Media_SX
2022-05-09T17:01:55.9Z;14.84;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.35;Accelerazione_Max_SX;;2022-05-09T17:01:55.6Z;12.23;Accelerazione_Media_DX;2022-05-09T17:01:44.3Z;9.98;Accelerazione_Media_SX
2022-05-09T17:01:56.5Z;11.33;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.96;Accelerazione_Max_SX;;2022-05-09T17:01:56.2Z;11.15;Accelerazione_Media_DX;2022-05-09T17:01:45.2Z;10.55;Accelerazione_Media_SX
2022-05-09T17:01:57.5Z;11.99;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.5;Accelerazione_Max_SX;;2022-05-09T17:01:57.1Z;10.86;Accelerazione_Media_DX;2022-05-09T17:01:46.1Z;10.2;Accelerazione_Media_SX
2022-05-09T17:01:58.3Z;11.61;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;13.06;Accelerazione_Max_SX;;2022-05-09T17:01:57.9Z;10.87;Accelerazione_Media_DX;2022-05-09T17:01:46.9Z;9.89;Accelerazione_Media_SX
2022-05-09T17:01:58.9Z;11.23;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:01:58.8Z;10.89;Accelerazione_Media_DX;2022-05-09T17:01:47.8Z;8.74;Accelerazione_Media_SX
2022-05-09T17:01:59.8Z;11.03;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;13.47;Accelerazione_Max_SX;;2022-05-09T17:01:59.2Z;10.82;Accelerazione_Media_DX;2022-05-09T17:01:48.7Z;11.52;Accelerazione_Media_SX
2022-05-09T17:02:00.9Z;11.97;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;12.2;Accelerazione_Max_SX;;2022-05-09T17:02:00.6Z;11.29;Accelerazione_Media_DX;2022-05-09T17:01:49.9Z;9;Accelerazione_Media_SX
2022-05-09T17:02:01.6Z;11.16;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.77;Accelerazione_Max_SX;;2022-05-09T17:02:01.3Z;10.8;Accelerazione_Media_DX;2022-05-09T17:01:50.6Z;10.08;Accelerazione_Media_SX
2022-05-09T17:02:02.7Z;11.09;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.82;Accelerazione_Max_SX;;2022-05-09T17:02:02.3Z;10.13;Accelerazione_Media_DX;2022-05-09T17:01:51.4Z;9.79;Accelerazione_Media_SX
2022-05-09T17:02:03.5Z;11.58;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.11;Accelerazione_Max_SX;;2022-05-09T17:02:03.3Z;11;Accelerazione_Media_DX;2022-05-09T17:01:52.4Z;10.18;Accelerazione_Media_SX
2022-05-09T17:02:04.2Z;11.2;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.94;Accelerazione_Max_SX;;2022-05-09T17:02:03.9Z;10.89;Accelerazione_Media_DX;2022-05-09T17:01:53.2Z;9.28;Accelerazione_Media_SX
2022-05-09T17:02:05.4Z;11.25;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.9;Accelerazione_Max_SX;;2022-05-09T17:02:04.9Z;10.98;Accelerazione_Media_DX;2022-05-09T17:01:54.1Z;10.39;Accelerazione_Media_SX
2022-05-09T17:02:06.8Z;15.24;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.32;Accelerazione_Max_SX;;2022-05-09T17:02:06.2Z;12.25;Accelerazione_Media_DX;2022-05-09T17:01:55.4Z;9.87;Accelerazione_Media_SX
2022-05-09T17:02:07.6Z;11.06;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.24;Accelerazione_Max_SX;;2022-05-09T17:02:07.4Z;10.87;Accelerazione_Media_DX;2022-05-09T17:01:56.1Z;9.21;Accelerazione_Media_SX
2022-05-09T17:02:08.7Z;11.4;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.72;Accelerazione_Max_SX;;2022-05-09T17:02:08.4Z;10.57;Accelerazione_Media_DX;2022-05-09T17:01:57Z;10.15;Accelerazione_Media_SX
2022-05-09T17:02:09.1Z;11.25;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.2;Accelerazione_Max_SX;;2022-05-09T17:02:09Z;10.75;Accelerazione_Media_DX;2022-05-09T17:01:57.9Z;10.3;Accelerazione_Media_SX
2022-05-09T17:02:09.9Z;14.05;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.4;Accelerazione_Max_SX;;2022-05-09T17:02:09.5Z;9.61;Accelerazione_Media_DX;2022-05-09T17:01:58.6Z;10.2;Accelerazione_Media_SX
2022-05-09T17:02:10.7Z;17.22;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.42;Accelerazione_Max_SX;;2022-05-09T17:02:10.4Z;10.71;Accelerazione_Media_DX;2022-05-09T17:01:59.8Z;8.77;Accelerazione_Media_SX
2022-05-09T17:02:11.6Z;11.55;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;14.25;Accelerazione_Max_SX;;2022-05-09T17:02:11.4Z;10.93;Accelerazione_Media_DX;2022-05-09T17:02:00.8Z;11.75;Accelerazione_Media_SX
2022-05-09T17:02:12.6Z;10.99;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.29;Accelerazione_Max_SX;;2022-05-09T17:02:12.3Z;10.7;Accelerazione_Media_DX;2022-05-09T17:02:01.6Z;10.11;Accelerazione_Media_SX
2022-05-09T17:02:13.8Z;10.93;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.92;Accelerazione_Max_SX;;2022-05-09T17:02:13.4Z;10.9;Accelerazione_Media_DX;2022-05-09T17:02:02.6Z;9.33;Accelerazione_Media_SX
2022-05-09T17:02:15Z;10.96;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.62;Accelerazione_Max_SX;;2022-05-09T17:02:14.8Z;10.9;Accelerazione_Media_DX;2022-05-09T17:02:03.3Z;10.28;Accelerazione_Media_SX
2022-05-09T17:02:15.9Z;10.93;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.25;Accelerazione_Max_SX;;2022-05-09T17:02:15.5Z;10.9;Accelerazione_Media_DX;2022-05-09T17:02:03.7Z;10.21;Accelerazione_Media_SX
2022-05-09T17:02:16.8Z;10.94;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.53;Accelerazione_Max_SX;;2022-05-09T17:02:16.4Z;10.9;Accelerazione_Media_DX;2022-05-09T17:02:04.8Z;10.14;Accelerazione_Media_SX
2022-05-09T17:02:17.5Z;10.98;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.39;Accelerazione_Max_SX;;2022-05-09T17:02:17.2Z;10.9;Accelerazione_Media_DX;2022-05-09T17:02:05.7Z;10.18;Accelerazione_Media_SX
2022-05-09T17:02:18.1Z;10.95;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;14.31;Accelerazione_Max_SX;;2022-05-09T17:02:17.9Z;10.9;Accelerazione_Media_DX;2022-05-09T17:02:06.6Z;10.44;Accelerazione_Media_SX
2022-05-09T17:02:19.2Z;11;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.45;Accelerazione_Max_SX;;2022-05-09T17:02:18.9Z;10.9;Accelerazione_Media_DX;2022-05-09T17:02:07.1Z;10.1;Accelerazione_Media_SX
2022-05-09T17:02:19.9Z;10.96;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.45;Accelerazione_Max_SX;;2022-05-09T17:02:19.7Z;10.9;Accelerazione_Media_DX;2022-05-09T17:02:07.6Z;10.1;Accelerazione_Media_SX
2022-05-09T17:02:21Z;10.97;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.6;Accelerazione_Max_SX;;2022-05-09T17:02:20.5Z;10.89;Accelerazione_Media_DX;2022-05-09T17:02:08.8Z;10.19;Accelerazione_Media_SX
2022-05-09T17:02:22.3Z;10.95;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;18.5;Accelerazione_Max_SX;;2022-05-09T17:02:21.9Z;10.9;Accelerazione_Media_DX;2022-05-09T17:02:09.7Z;8.5;Accelerazione_Media_SX
2022-05-09T17:02:23.5Z;13.64;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;12.37;Accelerazione_Max_SX;;2022-05-09T17:02:23.1Z;11.18;Accelerazione_Media_DX;2022-05-09T17:02:10.5Z;10.1;Accelerazione_Media_SX
2022-05-09T17:02:24.3Z;14.49;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.39;Accelerazione_Max_SX;;2022-05-09T17:02:24Z;12.93;Accelerazione_Media_DX;2022-05-09T17:02:11.5Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:25.1Z;11.75;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.24;Accelerazione_Max_SX;;2022-05-09T17:02:24.8Z;10.24;Accelerazione_Media_DX;2022-05-09T17:02:12.4Z;10.17;Accelerazione_Media_SX
2022-05-09T17:02:26.4Z;10.99;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:02:25.8Z;10.56;Accelerazione_Media_DX;2022-05-09T17:02:13.7Z;10.17;Accelerazione_Media_SX
2022-05-09T17:02:27.3Z;10.57;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:02:27.1Z;10.52;Accelerazione_Media_DX;2022-05-09T17:02:14.6Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:28.5Z;10.57;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T17:02:28Z;10.52;Accelerazione_Media_DX;2022-05-09T17:02:15.2Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:29.4Z;12.99;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:02:29.1Z;10.5;Accelerazione_Media_DX;2022-05-09T17:02:16.1Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:30.2Z;10.95;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T17:02:29.9Z;10.33;Accelerazione_Media_DX;2022-05-09T17:02:17Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:31.3Z;10.7;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.22;Accelerazione_Max_SX;;2022-05-09T17:02:30.8Z;10.59;Accelerazione_Media_DX;2022-05-09T17:02:17.7Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:31.8Z;10.62;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:02:31.6Z;10.58;Accelerazione_Media_DX;2022-05-09T17:02:18.9Z;10.15;Accelerazione_Media_SX
2022-05-09T17:02:32.9Z;10.63;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:02:32.5Z;10.58;Accelerazione_Media_DX;2022-05-09T17:02:19.6Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:33.5Z;10.67;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:02:33.3Z;10.59;Accelerazione_Media_DX;2022-05-09T17:02:20.5Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:34.2Z;10.64;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:02:34Z;10.57;Accelerazione_Media_DX;2022-05-09T17:02:21.8Z;10.15;Accelerazione_Media_SX
2022-05-09T17:02:35.7Z;10.64;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.23;Accelerazione_Max_SX;;2022-05-09T17:02:35.1Z;10.58;Accelerazione_Media_DX;2022-05-09T17:02:22.7Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:36.9Z;10.62;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.21;Accelerazione_Max_SX;;2022-05-09T17:02:36.4Z;10.58;Accelerazione_Media_DX;2022-05-09T17:02:23.4Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:38Z;10.61;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.3;Accelerazione_Max_SX;;2022-05-09T17:02:37.5Z;10.58;Accelerazione_Media_DX;2022-05-09T17:02:24.1Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:39.5Z;10.62;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.44;Accelerazione_Max_SX;;2022-05-09T17:02:39Z;10.59;Accelerazione_Media_DX;2022-05-09T17:02:25Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:40.4Z;10.61;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.4;Accelerazione_Max_SX;;2022-05-09T17:02:40.1Z;10.59;Accelerazione_Media_DX;2022-05-09T17:02:26.1Z;9.99;Accelerazione_Media_SX
2022-05-09T17:02:41.3Z;10.61;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:02:41Z;10.58;Accelerazione_Media_DX;2022-05-09T17:02:27.3Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:42.2Z;10.59;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.18;Accelerazione_Max_SX;;2022-05-09T17:02:41.8Z;10.57;Accelerazione_Media_DX;2022-05-09T17:02:28Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:43.1Z;10.62;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.16;Accelerazione_Max_SX;;2022-05-09T17:02:42.8Z;10.58;Accelerazione_Media_DX;2022-05-09T17:02:29.3Z;10.18;Accelerazione_Media_SX
2022-05-09T17:02:43.8Z;10.61;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.46;Accelerazione_Max_SX;;2022-05-09T17:02:43.5Z;10.58;Accelerazione_Media_DX;2022-05-09T17:02:30.1Z;10.17;Accelerazione_Media_SX
2022-05-09T17:02:44.8Z;10.62;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.27;Accelerazione_Max_SX;;2022-05-09T17:02:44.5Z;10.58;Accelerazione_Media_DX;2022-05-09T17:02:31.1Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:45.4Z;9.9;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:02:45.1Z;9.83;Accelerazione_Media_DX;2022-05-09T17:02:31.9Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:46.6Z;9.9;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.22;Accelerazione_Max_SX;;2022-05-09T17:02:46.1Z;9.84;Accelerazione_Media_DX;2022-05-09T17:02:32.6Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:47.8Z;9.86;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.22;Accelerazione_Max_SX;;2022-05-09T17:02:47.5Z;9.83;Accelerazione_Media_DX;2022-05-09T17:02:33.1Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:48.4Z;10.66;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.49;Accelerazione_Max_SX;;2022-05-09T17:02:48.2Z;10.58;Accelerazione_Media_DX;2022-05-09T17:02:34Z;10.17;Accelerazione_Media_SX
2022-05-09T17:02:49.4Z;10.73;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.21;Accelerazione_Max_SX;;2022-05-09T17:02:49.1Z;10.46;Accelerazione_Media_DX;2022-05-09T17:02:34.9Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:50.3Z;10.55;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.17;Accelerazione_Max_SX;;2022-05-09T17:02:49.9Z;10.45;Accelerazione_Media_DX;2022-05-09T17:02:36.3Z;10.15;Accelerazione_Media_SX
2022-05-09T17:02:51.1Z;10.5;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:02:50.8Z;10.43;Accelerazione_Media_DX;2022-05-09T17:02:37.5Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:51.9Z;9.88;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.18;Accelerazione_Max_SX;;2022-05-09T17:02:51.5Z;9.65;Accelerazione_Media_DX;2022-05-09T17:02:38.8Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:52.8Z;10.16;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T17:02:52.4Z;9.81;Accelerazione_Media_DX;2022-05-09T17:02:40.1Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:53.6Z;10.02;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:02:53.4Z;9.63;Accelerazione_Media_DX;2022-05-09T17:02:41.1Z;10.15;Accelerazione_Media_SX
2022-05-09T17:02:54.5Z;10;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T17:02:54.3Z;9.84;Accelerazione_Media_DX;2022-05-09T17:02:42Z;10.15;Accelerazione_Media_SX
2022-05-09T17:02:55.5Z;11.92;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.5;Accelerazione_Max_SX;;2022-05-09T17:02:55Z;10.45;Accelerazione_Media_DX;2022-05-09T17:02:42.9Z;10.17;Accelerazione_Media_SX
2022-05-09T17:02:57.1Z;10.37;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.33;Accelerazione_Max_SX;;2022-05-09T17:02:56.5Z;10.31;Accelerazione_Media_DX;2022-05-09T17:02:43.7Z;10.15;Accelerazione_Media_SX
2022-05-09T17:02:57.9Z;10.34;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.34;Accelerazione_Max_SX;;2022-05-09T17:02:57.6Z;10.31;Accelerazione_Media_DX;2022-05-09T17:02:44.5Z;10.16;Accelerazione_Media_SX
2022-05-09T17:02:58.7Z;10.51;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.39;Accelerazione_Max_SX;;2022-05-09T17:02:58.5Z;10.32;Accelerazione_Media_DX;2022-05-09T17:02:45.5Z;10.14;Accelerazione_Media_SX
2022-05-09T17:02:59.9Z;10.4;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;18.27;Accelerazione_Max_SX;;2022-05-09T17:02:59.4Z;10.31;Accelerazione_Media_DX;2022-05-09T17:02:46.4Z;13.15;Accelerazione_Media_SX
2022-05-09T17:03:00.9Z;10.59;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.91;Accelerazione_Max_SX;;2022-05-09T17:03:00.6Z;10.53;Accelerazione_Media_DX;2022-05-09T17:02:47.2Z;8.71;Accelerazione_Media_SX
2022-05-09T17:03:02Z;10.58;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;16.82;Accelerazione_Max_SX;;2022-05-09T17:03:01.5Z;10.52;Accelerazione_Media_DX;2022-05-09T17:02:48.3Z;9.54;Accelerazione_Media_SX
2022-05-09T17:03:02.9Z;10.54;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;9.84;Accelerazione_Max_SX;;2022-05-09T17:03:02.6Z;10.52;Accelerazione_Media_DX;2022-05-09T17:02:49Z;9.31;Accelerazione_Media_SX
2022-05-09T17:03:04Z;10.55;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;9.4;Accelerazione_Max_SX;;2022-05-09T17:03:03.5Z;10.53;Accelerazione_Media_DX;2022-05-09T17:02:49.6Z;9.31;Accelerazione_Media_SX
2022-05-09T17:03:04.8Z;10.55;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;9.34;Accelerazione_Max_SX;;2022-05-09T17:03:04.4Z;10.52;Accelerazione_Media_DX;2022-05-09T17:02:50.5Z;9.29;Accelerazione_Media_SX
2022-05-09T17:03:05.5Z;10.56;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;9.35;Accelerazione_Max_SX;;2022-05-09T17:03:05.1Z;10.53;Accelerazione_Media_DX;2022-05-09T17:02:51.5Z;9.31;Accelerazione_Media_SX
2022-05-09T17:03:06.4Z;10.59;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.11;Accelerazione_Max_SX;;2022-05-09T17:03:06Z;10.52;Accelerazione_Media_DX;2022-05-09T17:02:52.7Z;8.99;Accelerazione_Media_SX
2022-05-09T17:03:07.1Z;10.55;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;9.08;Accelerazione_Max_SX;;2022-05-09T17:03:06.8Z;10.53;Accelerazione_Media_DX;2022-05-09T17:02:53.6Z;8.4;Accelerazione_Media_SX
2022-05-09T17:03:08.1Z;10.57;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.32;Accelerazione_Max_SX;;2022-05-09T17:03:07.8Z;10.53;Accelerazione_Media_DX;2022-05-09T17:02:54.3Z;8.48;Accelerazione_Media_SX
2022-05-09T17:03:08.8Z;10.58;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;15.93;Accelerazione_Max_SX;;2022-05-09T17:03:08.6Z;10.52;Accelerazione_Media_DX;2022-05-09T17:02:54.8Z;9.39;Accelerazione_Media_SX
2022-05-09T17:03:10.1Z;10.6;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T17:03:09.5Z;10.52;Accelerazione_Media_DX;2022-05-09T17:02:55.7Z;9.21;Accelerazione_Media_SX
2022-05-09T17:03:11.1Z;11.06;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;14.91;Accelerazione_Max_SX;;2022-05-09T17:03:10.6Z;10.6;Accelerazione_Media_DX;2022-05-09T17:02:56.5Z;8.94;Accelerazione_Media_SX
2022-05-09T17:03:11.7Z;13.05;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;16.07;Accelerazione_Max_SX;;2022-05-09T17:03:11.5Z;11.32;Accelerazione_Media_DX;2022-05-09T17:02:57.8Z;10.87;Accelerazione_Media_SX
2022-05-09T17:03:12.9Z;14.84;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.31;Accelerazione_Max_SX;;2022-05-09T17:03:12.4Z;12.66;Accelerazione_Media_DX;2022-05-09T17:02:59.2Z;10.16;Accelerazione_Media_SX
2022-05-09T17:03:14.4Z;13.88;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;15.15;Accelerazione_Max_SX;;2022-05-09T17:03:13.9Z;11.34;Accelerazione_Media_DX;2022-05-09T17:03:00.3Z;10.35;Accelerazione_Media_SX
2022-05-09T17:03:15.2Z;11.12;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.38;Accelerazione_Max_SX;;2022-05-09T17:03:15Z;10.91;Accelerazione_Media_DX;2022-05-09T17:03:01.1Z;10.18;Accelerazione_Media_SX
2022-05-09T17:03:16.1Z;11.08;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T17:03:15.8Z;10.85;Accelerazione_Media_DX;2022-05-09T17:03:02Z;9.97;Accelerazione_Media_SX
2022-05-09T17:03:16.9Z;11.16;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.18;Accelerazione_Max_SX;;2022-05-09T17:03:16.6Z;10.91;Accelerazione_Media_DX;2022-05-09T17:03:03.4Z;10.15;Accelerazione_Media_SX
2022-05-09T17:03:17.9Z;10.96;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T17:03:17.5Z;10.89;Accelerazione_Media_DX;2022-05-09T17:03:04Z;10.15;Accelerazione_Media_SX
2022-05-09T17:03:19Z;10.94;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.18;Accelerazione_Max_SX;;2022-05-09T17:03:18.5Z;10.89;Accelerazione_Media_DX;2022-05-09T17:03:04.9Z;10.15;Accelerazione_Media_SX
2022-05-09T17:03:19.8Z;10.95;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T17:03:19.5Z;10.9;Accelerazione_Media_DX;2022-05-09T17:03:06Z;10.16;Accelerazione_Media_SX
2022-05-09T17:03:21Z;10.94;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.27;Accelerazione_Max_SX;;2022-05-09T17:03:20.5Z;10.7;Accelerazione_Media_DX;2022-05-09T17:03:07.2Z;10.16;Accelerazione_Media_SX
2022-05-09T17:03:21.9Z;10.92;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T17:03:21.7Z;10.89;Accelerazione_Media_DX;2022-05-09T17:03:08.4Z;10.16;Accelerazione_Media_SX
2022-05-09T17:03:23Z;10.92;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T17:03:22.5Z;10.89;Accelerazione_Media_DX;2022-05-09T17:03:09.4Z;10.16;Accelerazione_Media_SX
2022-05-09T17:03:23.9Z;10.92;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.3;Accelerazione_Max_SX;;2022-05-09T17:03:23.6Z;10.88;Accelerazione_Media_DX;2022-05-09T17:03:10.5Z;10.19;Accelerazione_Media_SX
2022-05-09T17:03:25.1Z;10.92;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.62;Accelerazione_Max_SX;;2022-05-09T17:03:24.8Z;10.68;Accelerazione_Media_DX;2022-05-09T17:03:11.3Z;10.17;Accelerazione_Media_SX
2022-05-09T17:03:25.8Z;10.93;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.22;Accelerazione_Max_SX;;2022-05-09T17:03:25.5Z;10.9;Accelerazione_Media_DX;2022-05-09T17:03:12.4Z;10.16;Accelerazione_Media_SX
